Date,Open,High,Low,Close,Volume,Symbol
2024-04-03,224.98,228.59,223.08,226.48,13794516,WIPRO.NS
2024-04-04,227.69,230.58,224.79,228.44,16004046,WIPRO.NS
2024-04-05,228.02,228.33,226.17,227.34,6414344,WIPRO.NS
2024-04-08,229.66,230.41,224.13,224.93,26640770,WIPRO.NS
2024-04-09,226.83,227.44,222.73,223.01,15801250,WIPRO.NS
2024-04-10,223.8,224.72,221.74,223.71,10771534,WIPRO.NS
2024-04-12,222.63,224.98,220.29,220.64,13170046,WIPRO.NS
2024-04-15,218.63,219.52,214.76,215.3,12176472,WIPRO.NS
2024-04-16,212.34,214.9,208.48,210.14,21439424,WIPRO.NS
2024-04-18,212.09,213.47,207.56,208.27,21986258,WIPRO.NS
2024-04-19,206.23,212.74,204.82,212.2,20470106,WIPRO.NS
2024-04-22,212.2,218.48,210.92,216.54,18881740,WIPRO.NS
2024-04-23,218.79,218.79,215.7,216.59,10322712,WIPRO.NS
2024-04-24,217.43,217.78,214.95,215.56,5915168,WIPRO.NS
2024-04-25,215.09,216.8,213.63,216.07,11805090,WIPRO.NS
2024-04-26,216.49,223.01,216.35,217.76,21478294,WIPRO.NS
2024-04-29,219.19,219.35,216.35,216.98,7249940,WIPRO.NS
2024-04-30,217.01,218.77,216.31,216.73,8902956,WIPRO.NS
2024-05-02,216.73,217.01,213.47,214.38,14937276,WIPRO.NS
2024-05-03,215.79,216.54,212.41,214.36,9730626,WIPRO.NS
2024-05-06,215.04,216.82,213.73,214.97,6918126,WIPRO.NS
2024-05-07,216.45,218.11,212.79,217.43,9278528,WIPRO.NS
2024-05-08,217.95,218.6,216.21,217.1,8205680,WIPRO.NS
2024-05-09,216.42,217.66,212.81,213.68,9233484,WIPRO.NS
2024-05-10,213.75,214.43,211.06,211.78,6654714,WIPRO.NS
2024-05-13,211.78,212.44,208.57,211.83,7111608,WIPRO.NS
2024-05-14,212.18,215.56,211.95,213.89,4909420,WIPRO.NS
2024-05-15,213.89,215.48,213.09,214.81,4793424,WIPRO.NS
2024-05-16,216.54,219.12,213.77,217.69,14621472,WIPRO.NS
2024-05-17,217.66,217.66,215.63,216.07,6876820,WIPRO.NS
2024-05-21,217.01,217.85,215.46,216.02,8467448,WIPRO.NS
2024-05-22,216.96,217.22,215.06,216.21,7765884,WIPRO.NS
2024-05-23,216.77,219.35,216.42,218.32,13171332,WIPRO.NS
2024-05-24,218.88,220.52,216.54,217.31,8205526,WIPRO.NS
2024-05-27,216.54,216.61,211.67,212.06,40983758,WIPRO.NS
2024-05-28,212.79,214.31,212.37,213.75,15778126,WIPRO.NS
2024-05-29,212.79,213.49,210.68,211.29,9756036,WIPRO.NS
2024-05-30,210.45,210.68,203.93,204.8,20724568,WIPRO.NS
2024-05-31,205.08,207.24,204.12,205.38,21438004,WIPRO.NS
2024-06-03,211.01,211.17,206.95,208.15,8964424,WIPRO.NS
2024-06-04,208.99,208.99,195.45,205.36,17730732,WIPRO.NS
2024-06-05,206.09,213.26,205.78,211.62,12267428,WIPRO.NS
2024-06-06,213.24,216.54,212.13,216.07,15425568,WIPRO.NS
2024-06-07,220.29,227.98,219.49,227.11,72672440,WIPRO.NS
2024-06-10,228.91,228.91,221.86,222.75,18311752,WIPRO.NS
2024-06-11,224.6,224.6,222.33,223.12,9371714,WIPRO.NS
2024-06-12,224.04,227.04,222.89,223.52,13875116,WIPRO.NS
2024-06-13,224.98,227.48,224.11,226.19,12995932,WIPRO.NS
2024-06-14,227.32,227.6,223.2,223.8,11322596,WIPRO.NS
2024-06-18,225.44,231.07,225.0,230.53,31870984,WIPRO.NS
2024-06-19,230.72,233.01,228.14,232.36,20880284,WIPRO.NS
2024-06-20,233.18,233.18,228.84,229.85,12571126,WIPRO.NS
2024-06-21,233.39,234.8,229.24,229.92,95171176,WIPRO.NS
2024-06-24,229.71,231.96,229.41,229.92,9934518,WIPRO.NS
2024-06-25,229.92,233.41,229.34,232.87,9258210,WIPRO.NS
2024-06-26,232.87,234.3,231.44,232.1,12812090,WIPRO.NS
2024-06-27,230.67,239.95,229.29,239.41,42137138,WIPRO.NS
2024-06-28,239.97,241.99,237.09,241.31,16405832,WIPRO.NS
2024-07-01,242.74,251.13,240.96,247.17,30757528,WIPRO.NS
2024-07-02,248.08,255.44,247.61,252.25,36276968,WIPRO.NS
2024-07-03,253.99,255.65,250.99,252.63,16049384,WIPRO.NS
2024-07-04,253.75,257.22,247.99,248.74,19524632,WIPRO.NS
2024-07-05,249.04,251.46,248.15,250.8,10376090,WIPRO.NS
2024-07-08,251.2,254.5,250.75,253.66,12176360,WIPRO.NS
2024-07-09,254.97,255.42,251.97,253.57,8681444,WIPRO.NS
2024-07-10,253.57,254.67,249.23,251.01,9233748,WIPRO.NS
2024-07-11,251.55,252.89,248.41,250.33,8807618,WIPRO.NS
2024-07-12,255.44,264.72,253.82,262.54,54186042,WIPRO.NS
2024-07-15,265.71,265.71,260.67,262.33,16099478,WIPRO.NS
2024-07-16,263.34,263.69,260.78,262.33,11239032,WIPRO.NS
2024-07-18,260.86,269.22,260.76,268.66,25019786,WIPRO.NS
2024-07-19,271.8,271.8,259.99,261.16,26523490,WIPRO.NS
2024-07-22,244.19,246.89,235.08,237.07,76014568,WIPRO.NS
2024-07-23,238.1,238.1,227.95,234.61,25847632,WIPRO.NS
2024-07-24,235.52,237.33,234.28,234.4,12240276,WIPRO.NS
2024-07-25,232.48,237.87,231.21,237.56,21887890,WIPRO.NS
2024-07-26,239.04,247.73,238.33,245.97,26153996,WIPRO.NS
2024-07-29,247.47,248.67,245.06,245.79,12011554,WIPRO.NS
2024-07-30,245.79,246.98,243.61,244.43,10816526,WIPRO.NS
2024-07-31,244.57,246.02,243.47,244.66,7758508,WIPRO.NS
2024-08-01,245.13,246.91,242.55,244.45,10759752,WIPRO.NS
2024-08-02,241.38,243.37,234.82,235.36,15652228,WIPRO.NS
2024-08-05,229.66,232.41,225.09,227.32,21938080,WIPRO.NS
2024-08-06,229.55,234.05,228.07,229.43,11271584,WIPRO.NS
2024-08-07,233.74,234.4,230.91,233.13,7079826,WIPRO.NS
2024-08-08,231.54,231.54,227.95,228.4,13160570,WIPRO.NS
2024-08-09,232.17,232.69,229.5,230.27,6065948,WIPRO.NS
2024-08-12,230.39,231.54,228.44,229.22,7338468,WIPRO.NS
2024-08-13,229.22,230.93,228.33,229.9,6289418,WIPRO.NS
2024-08-14,231.07,232.87,229.87,232.08,11121756,WIPRO.NS
2024-08-16,234.82,242.53,233.39,241.97,25931140,WIPRO.NS
2024-08-19,241.85,245.22,240.77,243.61,11466562,WIPRO.NS
2024-08-20,243.68,247.29,243.56,245.9,9543812,WIPRO.NS
2024-08-21,245.32,247.52,244.22,246.7,6454402,WIPRO.NS
2024-08-22,247.38,248.67,242.81,243.26,11496506,WIPRO.NS
2024-08-23,243.68,244.4,239.67,240.16,11277706,WIPRO.NS
2024-08-26,241.85,245.97,241.83,243.72,17351380,WIPRO.NS
2024-08-27,243.72,245.25,241.85,242.39,7965796,WIPRO.NS
2024-08-28,243.72,252.21,242.72,250.57,34375566,WIPRO.NS
2024-08-29,250.75,254.01,250.31,252.49,25685318,WIPRO.NS
2024-08-30,253.89,254.04,251.08,252.35,19434804,WIPRO.NS
2024-09-02,252.35,254.04,249.28,249.56,15735982,WIPRO.NS
2024-09-03,249.82,253.5,248.18,251.25,15056686,WIPRO.NS
2024-09-04,247.47,247.59,242.2,243.33,20402128,WIPRO.NS
2024-09-05,244.29,246.54,243.49,246.0,12069118,WIPRO.NS
2024-09-06,246.0,248.36,243.0,244.01,14579954,WIPRO.NS
2024-09-09,242.36,244.54,240.65,241.31,11919540,WIPRO.NS
2024-09-10,242.22,247.47,240.91,246.42,10287272,WIPRO.NS
2024-09-11,246.07,246.65,240.56,241.08,8261524,WIPRO.NS
2024-09-12,243.94,249.35,242.67,248.43,15779474,WIPRO.NS
2024-09-13,250.19,258.96,248.81,258.07,35919706,WIPRO.NS
2024-09-16,259.19,261.0,257.32,258.68,11088578,WIPRO.NS
2024-09-17,257.32,260.08,256.4,258.68,8728238,WIPRO.NS
2024-09-18,257.34,257.34,249.65,252.23,16665520,WIPRO.NS
2024-09-19,255.07,258.46,248.01,249.98,20969182,WIPRO.NS
2024-09-20,252.11,253.45,248.88,252.68,16664232,WIPRO.NS
2024-09-23,252.68,253.29,249.35,250.71,8544290,WIPRO.NS
2024-09-24,249.44,253.99,248.11,252.89,12355694,WIPRO.NS
2024-09-25,252.54,252.82,248.76,251.32,8065196,WIPRO.NS
2024-09-26,252.49,254.55,251.08,253.99,11403400,WIPRO.NS
2024-09-27,257.27,261.96,253.43,253.94,26462384,WIPRO.NS
2024-09-30,252.16,255.21,250.29,253.78,8199446,WIPRO.NS
2024-10-01,253.19,257.6,253.19,256.26,9411274,WIPRO.NS
2024-10-03,253.15,254.22,246.65,248.48,14035368,WIPRO.NS
2024-10-04,247.5,254.01,247.5,250.08,11922754,WIPRO.NS
2024-10-07,252.16,253.89,246.51,249.09,9878074,WIPRO.NS
