Date,Open,High,Low,Close,Volume,Symbol
2024-03-20,2162.74,2177.59,2153.13,2155.0,2995013,HINDUNILVR.NS
2024-03-21,2147.36,2171.53,2147.36,2155.38,3504486,HINDUNILVR.NS
2024-03-22,2152.21,2178.12,2145.48,2169.03,3507809,HINDUNILVR.NS
2024-03-26,2145.53,2171.53,2145.44,2153.13,3027027,HINDUNILVR.NS
2024-03-27,2162.74,2175.23,2149.28,2152.84,2168861,HINDUNILVR.NS
2024-03-28,2157.93,2199.17,2153.22,2176.53,3186360,HINDUNILVR.NS
2024-04-01,2181.96,2205.99,2174.27,2197.25,1427873,HINDUNILVR.NS
2024-04-02,2208.88,2208.88,2188.74,2198.01,1221495,HINDUNILVR.NS
2024-04-03,2193.35,2193.35,2173.36,2177.35,1175309,HINDUNILVR.NS
2024-04-04,2181.96,2193.5,2162.02,2177.11,1890255,HINDUNILVR.NS
2024-04-05,2177.11,2192.05,2170.52,2179.03,1153449,HINDUNILVR.NS
2024-04-08,2188.69,2200.18,2179.27,2180.95,1127294,HINDUNILVR.NS
2024-04-09,2182.92,2186.38,2168.26,2176.34,1189343,HINDUNILVR.NS
2024-04-10,2188.59,2188.59,2170.14,2173.21,2308993,HINDUNILVR.NS
2024-04-12,2173.21,2177.01,2142.17,2145.72,3388551,HINDUNILVR.NS
2024-04-15,2141.3,2141.35,2105.06,2108.96,4909564,HINDUNILVR.NS
2024-04-16,2098.34,2144.71,2087.81,2134.67,2821129,HINDUNILVR.NS
2024-04-18,2129.14,2150.91,2123.38,2128.9,3392171,HINDUNILVR.NS
2024-04-19,2133.9,2156.73,2110.83,2145.05,2337694,HINDUNILVR.NS
2024-04-22,2162.74,2166.15,2142.6,2154.57,1804108,HINDUNILVR.NS
2024-04-23,2165.62,2185.33,2161.49,2174.99,1991778,HINDUNILVR.NS
2024-04-24,2178.16,2180.38,2158.56,2172.59,1404398,HINDUNILVR.NS
2024-04-25,2151.25,2152.98,2129.19,2144.33,4951866,HINDUNILVR.NS
2024-04-26,2157.93,2167.54,2132.56,2136.45,2307512,HINDUNILVR.NS
2024-04-29,2147.36,2147.36,2133.9,2139.76,1395292,HINDUNILVR.NS
2024-04-30,2145.48,2153.37,2138.71,2143.95,2119102,HINDUNILVR.NS
2024-05-02,2119.53,2156.2,2119.53,2139.96,2140383,HINDUNILVR.NS
2024-05-03,2145.44,2148.94,2118.52,2131.07,2595307,HINDUNILVR.NS
2024-05-06,2138.71,2173.79,2126.21,2168.7,1619256,HINDUNILVR.NS
2024-05-07,2178.12,2296.92,2171.39,2287.12,8277810,HINDUNILVR.NS
2024-05-08,2274.62,2280.25,2234.83,2250.26,1813439,HINDUNILVR.NS
