Date,Open,High,Low,Close,Volume,Symbol
2024-04-30,1350.75,1352.49,1334.6,1337.43,6936588,INFY.NS
2024-05-02,1330.32,1340.67,1329.24,1331.68,10076354,INFY.NS
2024-05-03,1338.89,1341.43,1321.09,1333.43,8842345,INFY.NS
2024-05-06,1336.91,1361.1,1334.18,1342.46,6445422,INFY.NS
2024-05-07,1341.57,1358.89,1332.77,1356.63,6080661,INFY.NS
2024-05-08,1351.27,1355.5,1342.18,1343.78,6234983,INFY.NS
2024-05-09,1344.02,1365.11,1341.47,1355.31,6088406,INFY.NS
2024-05-10,1351.08,1351.93,1330.32,1341.52,8777481,INFY.NS
2024-05-13,1341.62,1341.62,1328.62,1340.16,3735954,INFY.NS
2024-05-14,1342.93,1349.85,1335.07,1341.33,3463230,INFY.NS
2024-05-15,1342.56,1348.02,1335.54,1336.86,4327544,INFY.NS
2024-05-16,1350.04,1370.57,1343.5,1368.31,9249145,INFY.NS
2024-05-17,1371.74,1371.74,1355.03,1359.79,7542860,INFY.NS
2024-05-21,1346.32,1360.16,1344.82,1350.23,6752663,INFY.NS
2024-05-22,1345.15,1374.52,1344.44,1369.67,7173285,INFY.NS
2024-05-23,1369.58,1391.66,1365.15,1386.24,8641428,INFY.NS
2024-05-24,1382.34,1389.16,1374.57,1379.37,5277938,INFY.NS
2024-05-27,1385.72,1393.02,1374.8,1385.25,5821844,INFY.NS
2024-05-28,1389.16,1389.63,1374.85,1381.21,6186922,INFY.NS
2024-05-29,1379.65,1379.75,1365.15,1366.05,7401634,INFY.NS
2024-05-30,1358.37,1365.01,1338.37,1343.92,9663150,INFY.NS
2024-05-31,1353.86,1379.74,1344.45,1351.08,37113815,INFY.NS
2024-06-03,1382.86,1382.86,1348.29,1350.12,10589244,INFY.NS
2024-06-04,1353.09,1358.86,1304.45,1338.35,13736134,INFY.NS
2024-06-05,1344.59,1380.94,1344.59,1373.36,9233424,INFY.NS
2024-06-06,1387.62,1415.8,1380.46,1413.83,12660930,INFY.NS
2024-06-07,1422.24,1478.61,1418.64,1472.75,24075302,INFY.NS
2024-06-10,1464.78,1469.1,1437.89,1440.24,6810606,INFY.NS
2024-06-11,1440.53,1446.68,1434.67,1436.4,4853054,INFY.NS
2024-06-12,1447.21,1448.89,1423.92,1426.27,9564320,INFY.NS
2024-06-13,1435.68,1445.28,1430.26,1434.67,7307565,INFY.NS
2024-06-14,1444.04,1444.04,1427.09,1429.82,4237727,INFY.NS
2024-06-18,1437.6,1447.21,1436.07,1438.75,5420939,INFY.NS
2024-06-19,1445.28,1455.51,1437.31,1451.38,5493456,INFY.NS
2024-06-20,1456.14,1457.29,1439.62,1455.27,7927010,INFY.NS
2024-06-21,1483.7,1495.94,1463.24,1471.89,17301941,INFY.NS
2024-06-24,1464.06,1468.43,1455.27,1466.56,5564989,INFY.NS
2024-06-25,1465.45,1482.64,1460.03,1480.77,4551525,INFY.NS
2024-06-26,1479.86,1487.39,1474.09,1479.57,4851004,INFY.NS
2024-06-27,1477.41,1515.77,1471.26,1510.92,14757754,INFY.NS
2024-06-28,1510.15,1525.47,1502.18,1504.58,8197544,INFY.NS
2024-07-01,1497.62,1536.42,1497.62,1527.68,6801771,INFY.NS
2024-07-02,1532.87,1568.97,1523.55,1556.73,10493173,INFY.NS
2024-07-03,1560.52,1571.09,1542.28,1562.83,7269965,INFY.NS
2024-07-04,1563.6,1594.13,1563.4,1585.16,8008311,INFY.NS
2024-07-05,1585.92,1599.75,1568.54,1582.08,7065022,INFY.NS
2024-07-08,1577.91,1599.9,1574.93,1595.72,5880533,INFY.NS
2024-07-09,1594.04,1600.62,1585.49,1591.4,5191182,INFY.NS
2024-07-10,1591.25,1607.58,1572.58,1582.85,9852770,INFY.NS
2024-07-11,1590.29,1598.94,1576.9,1587.12,8857679,INFY.NS
2024-07-12,1613.34,1651.51,1600.52,1643.83,17078316,INFY.NS
2024-07-15,1657.71,1659.44,1635.09,1639.32,6942230,INFY.NS
2024-07-16,1650.41,1668.94,1632.55,1657.56,6886281,INFY.NS
2024-07-18,1650.79,1695.35,1650.79,1688.29,11248896,INFY.NS
2024-07-19,1770.83,1770.83,1715.57,1721.81,29819116,INFY.NS
2024-07-22,1728.72,1750.67,1721.81,1739.0,8462126,INFY.NS
2024-07-23,1738.18,1766.94,1712.49,1764.02,7113056,INFY.NS
2024-07-24,1764.59,1769.25,1747.4,1761.18,6002845,INFY.NS
2024-07-25,1747.79,1758.25,1740.1,1752.44,5815599,INFY.NS
2024-07-26,1752.92,1808.29,1752.92,1804.35,11369047,INFY.NS
2024-07-29,1818.47,1827.49,1790.04,1796.86,4635931,INFY.NS
2024-07-30,1796.86,1805.36,1786.2,1802.67,2721265,INFY.NS
2024-07-31,1802.52,1810.35,1791.05,1794.12,5004209,INFY.NS
2024-08-01,1782.45,1793.79,1771.89,1779.09,7475014,INFY.NS
2024-08-02,1769.87,1785.72,1744.09,1748.94,7400938,INFY.NS
2024-08-05,1714.13,1726.18,1650.36,1682.39,10736703,INFY.NS
2024-08-06,1690.36,1725.65,1675.62,1681.62,7690163,INFY.NS
2024-08-07,1724.74,1726.56,1692.18,1720.56,5094329,INFY.NS
2024-08-08,1709.33,1709.33,1658.57,1673.99,6227910,INFY.NS
2024-08-09,1700.97,1710.09,1686.33,1700.49,4258524,INFY.NS
2024-08-12,1702.7,1731.94,1697.95,1726.08,4315329,INFY.NS
2024-08-13,1738.18,1738.18,1718.06,1726.13,4176918,INFY.NS
2024-08-14,1730.5,1752.59,1726.13,1750.91,7450718,INFY.NS
2024-08-16,1776.6,1787.98,1756.91,1785.19,7335657,INFY.NS
2024-08-19,1786.2,1793.45,1775.83,1790.81,2585989,INFY.NS
2024-08-20,1805.41,1810.88,1794.07,1797.91,3870333,INFY.NS
2024-08-21,1800.7,1804.44,1793.02,1798.39,1966902,INFY.NS
2024-08-22,1809.25,1818.51,1795.51,1805.65,4300287,INFY.NS
2024-08-23,1803.68,1807.9,1783.32,1788.22,5015935,INFY.NS
2024-08-26,1795.8,1813.81,1790.04,1801.71,3728589,INFY.NS
2024-08-27,1801.71,1827.25,1799.55,1824.71,3830679,INFY.NS
2024-08-28,1831.24,1873.59,1822.11,1862.16,6514531,INFY.NS
2024-08-29,1856.3,1873.11,1844.68,1856.64,7228284,INFY.NS
2024-08-30,1861.1,1872.63,1851.5,1866.58,13466759,INFY.NS
2024-09-02,1866.24,1897.36,1865.71,1886.55,5573739,INFY.NS
2024-09-03,1888.95,1888.95,1859.62,1864.22,4694322,INFY.NS
2024-09-04,1844.87,1850.73,1824.66,1846.17,4778310,INFY.NS
2024-09-05,1849.82,1863.02,1833.83,1856.45,4081810,INFY.NS
2024-09-06,1845.74,1859.66,1821.59,1826.39,5848106,INFY.NS
2024-09-09,1815.01,1844.63,1814.05,1819.47,4772612,INFY.NS
2024-09-10,1829.32,1858.22,1820.77,1836.42,6909600,INFY.NS
2024-09-11,1838.73,1849.58,1829.41,1834.36,5312946,INFY.NS
2024-09-12,1848.62,1878.77,1834.98,1873.06,8555092,INFY.NS
2024-09-13,1873.06,1880.89,1858.85,1866.96,3843127,INFY.NS
2024-09-16,1868.55,1874.55,1856.35,1872.87,1570181,INFY.NS
2024-09-17,1870.47,1880.74,1865.09,1875.08,2793127,INFY.NS
2024-09-18,1861.82,1861.82,1806.65,1817.07,6385468,INFY.NS
2024-09-19,1834.79,1848.52,1804.25,1819.04,7976570,INFY.NS
2024-09-20,1829.41,1839.02,1793.31,1830.13,15242974,INFY.NS
2024-09-23,1833.25,1842.76,1803.92,1821.2,3636672,INFY.NS
2024-09-24,1813.09,1835.08,1797.15,1823.27,7277616,INFY.NS
2024-09-25,1811.5,1826.15,1802.33,1820.1,4268341,INFY.NS
2024-09-26,1822.5,1841.85,1817.89,1824.85,8952803,INFY.NS
2024-09-27,1855.44,1896.25,1827.78,1831.09,14908931,INFY.NS
2024-09-30,1805.41,1825.81,1796.28,1801.18,6986955,INFY.NS
2024-10-01,1800.6,1833.21,1800.6,1828.79,4029072,INFY.NS
2024-10-03,1814.53,1835.99,1806.37,1818.27,7503887,INFY.NS
2024-10-04,1814.58,1876.57,1811.17,1842.04,10001483,INFY.NS
2024-10-07,1846.89,1864.95,1840.02,1857.55,6112575,INFY.NS
2024-10-08,1861.01,1880.26,1830.71,1871.24,5637391,INFY.NS
2024-10-09,1875.08,1898.56,1867.92,1875.27,4857163,INFY.NS
2024-10-10,1880.21,1886.07,1838.15,1842.86,4782119,INFY.NS
2024-10-11,1841.9,1869.75,1834.31,1858.32,4709431,INFY.NS
2024-10-14,1855.49,1891.35,1854.48,1881.17,3751378,INFY.NS
2024-10-15,1882.23,1912.43,1874.31,1881.56,5353705,INFY.NS
