Date,Open,High,Low,Close,Volume,Symbol
2024-08-30,801.07,804.55,798.32,799.55,8911426,SBIN.NS
2024-09-02,801.21,809.15,797.05,805.97,11813750,SBIN.NS
2024-09-03,805.97,809.69,800.33,808.56,10548350,SBIN.NS
2024-09-04,799.4,802.54,797.63,800.43,10789570,SBIN.NS
2024-09-05,802.24,805.97,798.37,802.63,8395074,SBIN.NS
2024-09-06,795.53,796.9,761.71,767.1,40220096,SBIN.NS
2024-09-09,769.55,772.68,755.82,768.81,21322103,SBIN.NS
2024-09-10,772.49,773.27,762.2,767.24,12824701,SBIN.NS
2024-09-11,764.7,772.49,750.33,753.47,20060665,SBIN.NS
2024-09-12,759.74,774.35,757.54,772.24,17578964,SBIN.NS
2024-09-13,775.43,779.35,769.65,775.28,12950936,SBIN.NS
2024-09-16,775.28,779.35,768.96,770.09,9553736,SBIN.NS
2024-09-17,770.14,772.0,765.19,767.49,10665630,SBIN.NS
2024-09-18,768.37,779.11,766.61,777.15,18324412,SBIN.NS
2024-09-19,779.4,785.58,768.62,774.4,10645478,SBIN.NS
2024-09-20,779.2,779.2,764.16,766.31,21372244,SBIN.NS
2024-09-23,770.53,789.15,769.06,786.07,17309545,SBIN.NS
2024-09-24,783.52,788.42,780.82,782.54,15180653,SBIN.NS
2024-09-25,782.19,782.29,773.17,777.49,18465571,SBIN.NS
2024-09-26,780.33,787.19,776.02,786.07,23198842,SBIN.NS
2024-09-27,786.07,792.1,782.73,786.85,15193681,SBIN.NS
2024-09-30,786.12,786.8,770.97,772.39,15484573,SBIN.NS
2024-10-01,772.49,784.6,772.49,781.26,13280535,SBIN.NS
2024-10-03,774.35,788.17,768.86,778.47,15944135,SBIN.NS
2024-10-04,776.41,793.91,769.79,780.97,20097454,SBIN.NS
2024-10-07,784.25,788.17,750.33,755.48,24267990,SBIN.NS
2024-10-08,757.05,768.96,757.05,766.07,8560960,SBIN.NS
2024-10-09,771.21,788.52,766.66,781.7,18758697,SBIN.NS
2024-10-10,783.27,788.61,779.35,781.41,10241015,SBIN.NS
2024-10-11,781.51,786.9,777.39,784.01,14322720,SBIN.NS
2024-10-14,786.21,793.32,785.04,789.3,8967564,SBIN.NS
2024-10-15,789.64,791.6,785.82,788.81,6252104,SBIN.NS
2024-10-16,787.0,793.08,786.26,789.6,6494240,SBIN.NS
2024-10-17,793.57,803.37,790.13,795.09,18580553,SBIN.NS
2024-10-18,795.13,806.41,787.1,804.25,11704698,SBIN.NS
2024-10-21,808.47,810.18,793.08,797.93,10359618,SBIN.NS
2024-10-22,797.98,800.77,772.0,774.84,16645356,SBIN.NS
2024-10-23,774.45,777.0,764.45,770.53,13866198,SBIN.NS
2024-10-24,770.58,781.31,769.2,778.91,5607500,SBIN.NS
2024-10-25,782.29,784.99,756.8,765.58,9717125,SBIN.NS
2024-10-28,768.37,788.12,768.13,776.46,13757251,SBIN.NS
2024-10-29,780.33,818.42,774.94,816.31,28274791,SBIN.NS
2024-10-30,811.7,816.6,804.89,806.26,15977682,SBIN.NS
2024-10-31,803.86,811.7,797.54,804.05,13402324,SBIN.NS
2024-11-01,806.21,809.35,802.78,805.04,1637141,SBIN.NS
2024-11-04,806.51,821.01,791.21,813.51,14498161,SBIN.NS
2024-11-05,813.51,834.64,809.99,832.48,26254561,SBIN.NS
2024-11-06,832.48,844.44,829.54,837.97,15002433,SBIN.NS
2024-11-07,844.05,845.42,830.03,842.68,15283847,SBIN.NS
2024-11-08,842.68,846.5,817.78,826.55,26139105,SBIN.NS
2024-11-11,829.35,837.19,825.43,830.96,12621337,SBIN.NS
2024-11-12,835.72,836.6,808.07,810.43,11350729,SBIN.NS
2024-11-13,807.14,815.38,788.81,792.73,13756706,SBIN.NS
2024-11-14,792.73,801.9,785.28,788.42,9461484,SBIN.NS
2024-11-18,795.04,800.62,783.52,798.27,9322451,SBIN.NS
2024-11-19,802.88,804.15,784.35,787.19,13677029,SBIN.NS
2024-11-21,782.78,782.78,746.56,765.38,29486577,SBIN.NS
2024-11-22,770.53,803.81,768.62,799.99,20665405,SBIN.NS
2024-11-25,810.72,832.88,809.4,827.83,23434605,SBIN.NS
2024-11-26,827.39,830.03,819.1,822.88,8893744,SBIN.NS
2024-11-27,821.99,825.92,815.72,817.68,8375108,SBIN.NS
2024-11-28,817.68,829.15,814.15,822.34,13505677,SBIN.NS
2024-11-29,824.54,827.44,815.18,822.44,10822949,SBIN.NS
2024-12-02,822.44,825.43,816.31,819.94,6651119,SBIN.NS
2024-12-03,821.5,839.74,820.43,837.14,12186182,SBIN.NS
2024-12-04,837.14,846.99,833.56,842.78,10749716,SBIN.NS
2024-12-05,843.07,854.3,838.76,848.41,14716036,SBIN.NS
2024-12-06,848.22,858.22,840.13,846.65,14520568,SBIN.NS
2024-12-09,842.09,849.79,840.08,841.16,9630346,SBIN.NS
